,latitude,longitude,labels
244,77.69174666666666,12.920318333333332,0
245,77.68788333333333,12.918903333333333,0
246,77.70547166666667,12.907038333333333,0
247,77.69094166666666,12.926173333333333,0
248,77.69017166666667,12.924671666666667,0
249,77.68802666666667,12.918875,0
250,77.68778166666667,12.91927,0
251,77.68787166666667,12.918798333333333,0
252,77.68701999999998,12.919776666666667,0
253,77.68490166666666,12.928795,0
254,77.68786999999998,12.919146666666665,0
255,77.68787833333333,12.918861666666665,0
256,77.68787166666667,12.919001666666665,0
257,77.68763666666666,12.918713333333333,0
258,77.68758333333334,12.91903,0
259,77.68794666666666,12.918898333333333,0
260,77.67472166666667,12.925253333333336,0
261,77.68810833333333,12.918795,0
262,77.698675,12.915561666666667,0
263,77.68649666666667,12.925491666666666,0
264,77.68783833333333,12.919243333333334,0
265,77.68786333333334,12.919013333333336,0
266,77.68574166666667,12.922371666666667,0
267,77.69361500000002,12.974421666666665,0
268,77.68764666666667,12.919053333333334,0
269,77.68786333333334,12.918913333333334,0
270,77.68348333333333,12.919253333333335,0
271,77.694505,12.924625,0
272,77.68796166666667,12.919085,0
273,77.6879,12.919251666666666,0
274,77.68796666666667,12.919045,0
275,77.68792333333333,12.919175,0
276,77.66916666666667,12.917528333333333,0
277,77.687895,12.91913,0
278,77.70890166666666,12.912848333333333,0
279,77.68792333333333,12.919113333333335,0
280,77.68770500000002,12.919356666666667,0
281,77.68246333333333,12.932856666666664,0
282,77.68791999999998,12.919185,0
283,77.68745833333334,12.919315,0
284,77.68800166666666,12.91911,0
285,77.68790666666666,12.919001666666665,0
286,77.70563333333334,12.931343333333333,0
287,77.68764333333333,12.918758333333333,0
288,77.69731333333333,12.974895,0
289,77.68751999999998,12.919273333333333,0
290,77.67519666666666,12.926896666666664,0
291,77.69142666666667,12.94329,0
292,77.69252,12.924416666666668,0
293,77.687985,12.918905,0
294,77.68765666666667,12.91916,0
295,77.68946833333334,12.919606666666667,0
296,77.685015,12.922323333333333,0
297,77.68779333333333,12.919261666666667,0
298,77.689255,12.919128333333333,0
299,77.68395833333334,12.9331,0
300,77.68784833333333,12.9189,0
301,77.68787666666667,12.918833333333335,0
302,77.68655666666666,12.925395,0
303,77.68784166666667,12.91921,0
304,77.68782166666666,12.919258333333335,0
305,77.68795166666666,12.918848333333333,0
306,77.687865,12.919211666666667,0
307,77.68478666666667,12.928691666666667,0
308,77.663165,12.9226,0
309,77.68792166666667,12.919115,0
310,77.68792333333333,12.91907,0
311,77.68789666666666,12.919068333333335,0
312,77.68700666666666,12.919535,0
313,77.68793000000002,12.919178333333333,0
314,77.68265166666667,12.931285,0
315,77.68783499999998,12.919045,0
316,77.68779833333333,12.918911666666665,0
317,77.68791999999998,12.919013333333336,0
318,77.6854,12.918766666666668,0
319,77.69167833333333,12.920485,0
320,77.69092833333333,12.924756666666667,0
321,77.68762833333334,12.9192,0
322,77.68763,12.919128333333333,0
323,77.68681666666667,12.936821666666667,0
324,77.67379333333334,12.926886666666665,0
325,77.68564833333333,12.918996666666667,0
326,77.690315,12.92563,0
327,77.68780833333334,12.922011666666664,0
328,77.70237666666667,12.969506666666666,0
329,77.68793166666667,12.919081666666667,0
330,77.68794166666666,12.9191,0
331,77.69112833333334,12.943446666666668,0
332,77.68838000000002,12.918595,0
333,77.68800166666666,12.919021666666668,0
334,77.69161333333334,12.920221666666665,0
335,77.68784666666667,12.918886666666667,0
336,77.68793666666667,12.919185,0
337,77.68657666666667,12.920028333333333,0
338,77.68791333333333,12.918961666666664,0
339,77.688185,12.91884,0
340,77.69243833333333,12.92435,0
341,77.68796166666667,12.91905,0
342,77.67521500000002,12.9259,0
343,77.68775333333333,12.919023333333335,0
344,77.69097833333333,12.943546666666665,0
345,77.68750833333333,12.919571666666664,0
346,77.68798833333334,12.918978333333332,0
347,77.68761166666667,12.919376666666668,0
348,77.68791333333333,12.919036666666667,0
349,77.68790833333334,12.919171666666667,0
350,77.68798166666667,12.919328333333333,0
351,77.67247833333333,12.925285,0
352,77.67391333333333,12.900555,0
353,77.687735,12.91933,0
354,77.69406166666667,12.941443333333336,0
355,77.68755999999998,12.918996666666667,0
356,77.68774833333333,12.919166666666667,0
357,77.68789333333334,12.918851666666667,0
358,77.68995833333334,12.924451666666664,0
359,77.68786333333334,12.918905,0
360,77.67321,12.927165,0
361,77.66544166666667,12.926916666666667,0
362,77.68850666666667,12.92389,0
363,77.687905,12.918788333333335,0
364,77.69177166666667,12.920433333333332,0
365,77.67612166666666,12.926353333333333,0
366,77.66761833333334,12.921501666666664,0
367,77.68913666666667,12.919341666666664,0
368,77.68786333333334,12.91906,0
369,77.69171666666666,12.924665,0
370,77.68480666666666,12.928758333333333,0
371,77.67627833333333,12.930623333333333,0
372,77.68785666666666,12.919101666666664,0
373,77.663795,12.922055,0
374,77.68747666666667,12.9191,0
375,77.69177333333333,12.920458333333332,0
376,77.68781666666666,12.918885,0
377,77.68572166666667,12.918358333333336,0
378,77.69177166666667,12.920258333333333,0
379,77.687935,12.919103333333334,0
380,77.68926,12.919826666666667,0
381,77.67262666666667,12.927788333333336,0
382,77.70567666666666,12.9619,0
383,77.67084,12.914388333333333,0
384,77.68791333333333,12.918906666666668,0
385,77.70864333333333,12.935566666666665,0
386,77.68791666666667,12.918955,0
387,77.67434833333333,12.929478333333336,0
388,77.69156166666667,12.920345,0
389,77.68838666666667,12.939228333333334,0
390,77.69516666666667,12.935216666666667,0
391,77.68792166666667,12.918933333333333,0
392,77.68793000000002,12.918911666666665,0
393,77.674385,12.923728333333333,0
394,77.67773166666667,12.92934,0
395,77.68506666666667,12.919408333333333,0
396,77.683065,12.930641666666665,0
397,77.68531333333334,12.92505,0
398,77.68783333333333,12.919363333333333,0
399,77.67879833333333,12.933013333333333,0
400,77.68775333333333,12.919135,0
401,77.68044333333333,12.944803333333333,0
402,77.688085,12.918741666666667,0
403,77.68792666666667,12.919246666666664,0
404,77.68328000000002,12.93073,0
405,77.67500166666667,12.929806666666664,0
406,77.69022166666667,12.924693333333336,0
407,77.694975,12.9244,0
408,77.687945,12.918595,0
409,77.69864833333334,12.938101666666665,0
410,77.68788833333333,12.91916,0
411,77.69468,12.935761666666664,0
412,77.68794,12.919165,0
413,77.6876,12.919011666666664,0
414,77.68785666666666,12.919056666666664,0
415,77.68791999999998,12.919123333333333,0
416,77.68790666666666,12.918908333333333,0
417,77.69107833333334,12.943406666666665,0
418,77.68988,12.919726666666667,0
419,77.68789166666667,12.918883333333332,0
420,77.69899166666667,12.915768333333334,0
421,77.68771166666667,12.919198333333336,0
422,77.69181833333333,12.92028,0
423,77.687895,12.91891,0
424,77.68813166666666,12.918765,0
425,77.68789833333334,12.918905,0
426,77.69232666666667,12.94367,0
427,77.68778833333333,12.919241666666665,0
428,72.88794666666666,19.099065,1
429,73.73058499999998,18.52341,1
430,73.72999333333334,18.52349,1
431,73.94402666666667,18.519381666666668,1
432,73.73123666666666,18.522265,1
433,73.73198166666667,18.523566666666667,1
434,73.86168833333333,18.530185,1
435,73.7329,18.522175,1
436,73.73255999999998,18.523163333333333,1
437,73.73170999999998,18.523816666666665,1
438,73.730563333333,18.52342,1
439,73.73195,18.523705,1
440,73.73063,18.523356666666672,1
441,73.73303333333334,18.525676666666666,1
442,73.73257166666667,18.522401666666667,1
443,73.732095,18.523423333333334,1
444,73.84605666666667,18.531258333333334,1
445,73.86231333333333,18.52872,1
446,73.731835,18.523646666666668,1
447,73.73012666666666,18.519891666666666,1
448,73.73057333333334,18.523426666666666,1
449,73.7324,18.521853333333333,1
450,73.72928333333333,18.5227,1
451,73.73014333333333,18.51985,1
452,73.73299333333334,18.525633333333328,1
453,73.73297,18.525868333333328,1
454,73.73011666666666,18.51999,1
455,73.73058,18.52338,1
456,73.94103166666666,18.518178333333328,1
457,73.93977333333333,18.519406666666665,1
458,73.73246,18.52332833333333,1
459,73.84977666666667,18.529846666666668,1
460,73.94539333333333,18.514516666666665,1
461,73.73068166666667,18.522155,1
462,73.732185,18.525376666666666,1
463,73.93928166666667,18.519736666666667,1
464,73.8803,18.535505,1
465,73.73167,18.52379833333333,1
466,73.73048666666666,18.521806666666667,1
467,73.93867833333333,18.519476666666666,1
468,73.73103666666667,18.523741666666666,1
469,73.73242666666667,18.522721666666666,1
470,73.73134333333333,18.523773333333327,1
471,73.940955,18.518111666666666,1
472,73.93964,18.51961,1
473,73.94093833333334,18.518171666666667,1
474,73.73204333333334,18.523666666666667,1
475,73.73240833333334,18.522461666666672,1
476,73.90538000000002,18.513081666666668,1
477,73.73244833333334,18.522326666666668,1
478,73.73041833333333,18.521771666666666,1
479,73.73309166666667,18.525616666666668,1
480,73.73039,18.52388833333333,1
481,73.733645,18.529873333333327,1
482,73.73205333333334,18.523665,1
483,73.73242666666667,18.524046666666667,1
484,73.73298333333334,18.52567,1
485,73.73251166666667,18.522441666666666,1
486,73.73204333333334,18.523506666666666,1
487,73.8619,18.52983333333333,1
488,73.73265,18.52224333333333,1
489,73.732105,18.523585,1
490,73.93977833333334,18.519581666666667,1
491,73.73046833333333,18.521753333333333,1
492,73.73047333333334,18.521711666666672,1
